timestamp,angle_deg,distance_mm,quality
1766310708,337.765625,4578,15
1766310708,340.578125,1778.25,15
1766310708,344.671875,4897.75,15
1766310708,348.953125,1333,15
1766310708,351.53125,5857.5,12
1766310708,352.6875,5945,14
1766310708,353.84375,5975,15
1766310708,356.734375,1787,15
1766310708,6.09375,1516.75,15
1766310708,7.28125,1494.75,15
1766310708,8.390625,1475.5,15
1766310708,9.609375,1458.25,15
1766310708,10.734375,1439.75,15
1766310708,11.9375,1419.5,15
1766310708,13.015625,1401,15
1766310708,14.203125,1387,15
1766310708,19.5625,2303.25,15
1766310708,20.6875,2295,15
1766310708,21.859375,2272.75,15
1766310708,23.015625,2253.75,15
1766310708,24.171875,2243,15
1766310708,25.328125,2215.75,12
1766310708,26.5,2224.25,15
1766310708,27.640625,2252.75,15
1766310708,31.484375,1409.75,15
1766310708,32.609375,1410.25,15
1766310708,33.796875,1400.75,15
1766310708,38.484375,1388,7
1766310708,40.78125,1396,15
1766310708,46.34375,1829,15
1766310708,47.5,1851,15
1766310708,50.203125,1297.25,15
1766310708,54.484375,1845.75,15
1766310708,57.078125,1377.75,15
1766310708,58.171875,1386.75,15
1766310708,59.390625,1416.25,15
1766310708,60.546875,1453.25,15
1766310708,70.3125,4288.75,8
1766310708,72.671875,3938.75,15
1766310708,73.828125,3932.5,15
1766310708,76.125,4172.25,15
1766310708,81.953125,4095.75,15
1766310708,84.21875,3389.25,15
1766310708,85.34375,3453.25,15
1766310708,86.515625,3506,15
1766310708,87.640625,3578.25,15
1766310708,88.828125,3596.25,15
1766310708,89.96875,3522.25,15
1766310708,91.15625,3448.25,15
1766310708,92.296875,3401,15
1766310708,93.453125,3346,15
1766310708,94.609375,3276.5,15
1766310708,95.78125,3230.5,15
1766310708,105.203125,2279.25,15
1766310708,106.359375,2281.5,15
1766310708,107.46875,2289.5,7
1766310708,108.625,2316.75,14
1766310708,116.609375,2670.5,15
1766310708,121.21875,2597.5,15
1766310708,124.6875,2614.75,15
1766310708,125.84375,2594.75,15
1766310708,128.578125,1507.75,15
1766310708,129.734375,1490.5,15
1766310708,134.3125,1547.75,15
1766310708,135.375,1535.5,15
1766310708,136.578125,1549,15
1766310708,137.734375,1564.5,15
1766310708,147.6875,2656.5,15
1766310708,148.8125,2677.75,15
1766310708,151.25,2295.5,15
1766310708,154.671875,2464.25,15
1766310708,158.03125,2838.25,15
1766310708,159.15625,2864.75,15
1766310708,161.484375,2893.75,15
1766310708,162.625,2923.75,15
1766310708,163.765625,2962,15
1766310708,164.90625,3008,15
1766310708,170.71875,2713.5,15
1766310708,214.25,1025,15
1766310708,215.421875,1007.25,15
1766310708,216.609375,1000.75,15
1766310708,217.734375,999,15
1766310708,218.984375,997.25,15
1766310708,220.078125,995.75,15
